symbol,entry_time,onset_time,peak_time,spike_pct,lag_minutes,close,return_1m_pct,return_3m_pct,return_5m_pct,return_15m_pct,rsi_14,cmo_14,stoch_k,stoch_d,cci_20,adx_14,di_gap,ema9_21_gap_pct,ema_cross_up,macd_histogram_pct,roc_10_pct,atr_pct,bb_position,bb_width_pct,volume_ratio_20,cmf_20,obv_slope_5,body_pct,range_pct,close_position_in_range
LUNATRY,2026-08-17 18:18:59,2026-08-17 18:19:59,2026-08-17 18:33:59,6.12855,3,2.006,-0.04982561,-0.04982561,-0.19900498,-0.09960159,42.21312356,-20.0,0.0,8.33333333,-104.02684564,35.02583003,-36.36363636,-0.02146685,0,-0.0037329,-0.04982561,0.00039168,0.20686808,0.00263392,0.0787894,-0.41028445,-0.98160191,0.0,0.0,
LUNATRY,2026-08-17 18:18:59,2026-08-17 18:19:59,2026-08-17 18:33:59,6.12855,5,2.006,-0.04982561,-0.19900498,-0.04982561,-0.09960159,41.16501931,-40.0,0.0,22.22222222,-88.57808858,37.18700219,-27.27272727,-0.01178874,0,0.00223296,-0.04982561,0.00039168,0.18765248,0.00255155,9.1627191,-0.39480788,-0.96721717,0.0,0.04985045,0.0
LUNATRY,2026-08-17 18:18:59,2026-08-17 18:19:59,2026-08-17 18:33:59,6.12855,10,2.007,0.0,0.0,0.0,0.0,44.42351523,0.0,28.57142857,28.57142857,-12.34567901,45.10343624,14.28571429,-0.02679557,0,0.00146575,-0.0498008,0.00049826,0.44796366,0.00335072,0.21443924,0.30409885,0.0,0.0,0.0,
EGLDTRY,2026-08-17 18:24:59,2026-08-17 18:24:59,2026-08-17 18:39:59,5.79151,0,129.5,-0.07716049,0.30983734,0.30983734,0.46547711,74.95471853,75.0,80.0,93.33333333,250.0,39.74025974,87.5,0.10979173,0,0.02619964,0.30983734,0.00044126,1.01697594,0.00621873,3.20481102,0.40911896,0.47843542,0.0,0.0,
EGLDTRY,2026-08-17 18:24:59,2026-08-17 18:24:59,2026-08-17 18:39:59,5.79151,1,129.6,0.38729667,0.38729667,0.38729667,0.6993007,83.75872331,100.0,100.0,100.0,282.05128205,33.39105339,100.0,0.09182838,0,0.01814551,0.38729667,0.0003858,1.2563018,0.00548088,17.40731143,0.4781268,1.0,0.23201856,0.23148148,1.0
EGLDTRY,2026-08-17 18:24:59,2026-08-17 18:24:59,2026-08-17 18:39:59,5.79151,3,129.1,0.0,0.0,0.0,0.0,64.27826624,100.0,100.0,100.0,44.44444444,21.96248196,100.0,0.05681047,0,-0.00357362,0.0,0.00022131,0.63382584,0.00405385,0.0,0.0,,0.0,0.0,
EGLDTRY,2026-08-17 18:24:59,2026-08-17 18:24:59,2026-08-17 18:39:59,5.79151,5,129.1,0.0,0.0,0.0,0.0,64.27826566,0.0,100.0,100.0,51.28205128,18.62914863,0.0,0.06375758,0,0.00012415,0.15515904,0.00044262,0.67251639,0.00449345,0.0,0.0,,0.0,0.0,
EGLDTRY,2026-08-17 18:24:59,2026-08-17 18:24:59,2026-08-17 18:39:59,5.79151,10,129.1,0.0,0.0,0.15515904,0.23291925,64.27826584,27.27272727,100.0,100.0,83.33333333,30.93279736,27.27272727,0.07081935,0,0.00752731,0.0,0.00060861,0.78690952,0.00486639,0.0,0.0,0.5,0.0,0.0,
EDENTRY,2026-08-17 18:27:59,2026-08-17 18:20:59,2026-08-17 18:42:59,9.13242,0,2.386,-0.12557555,-1.28258171,-1.24172185,3.91986063,56.26176766,25.69659443,33.33333333,39.77567804,18.62745098,62.6172812,35.49432739,1.12510329,0,-0.04998349,1.14455278,0.01847084,0.59280744,0.0947573,0.70531156,0.04752731,-0.1163178,0.16792611,1.08968986,0.80769231
EDENTRY,2026-08-17 18:27:59,2026-08-17 18:20:59,2026-08-17 18:42:59,9.13242,1,2.389,-1.44389439,-0.041841,-2.25040917,4.27760803,57.02066091,28.44036697,35.6,44.88078315,40.24390244,61.02443135,38.06343907,1.31619735,0,0.06697517,1.05752961,0.01790947,0.62266858,0.09807596,1.81933836,0.02955402,-0.25883377,-0.99461252,2.38593554,0.35087719
EDENTRY,2026-08-17 18:27:59,2026-08-17 18:20:59,2026-08-17 18:42:59,9.13242,3,2.417,1.12970711,-1.10474632,-0.41203131,5.13266638,65.68833273,39.13043478,48.64864865,45.04504505,76.35635762,54.24958723,39.27813163,1.56001811,0,0.26291727,4.81352992,0.01391926,0.78904025,0.09916904,1.11795473,0.20331238,-0.19557873,0.70833333,1.36532892,0.81818182
EDENTRY,2026-08-17 18:27:59,2026-08-17 18:20:59,2026-08-17 18:42:59,9.13242,5,2.416,-1.14566285,-0.45323445,2.41627808,5.31822145,69.38271166,46.77419355,48.26254826,68.56251856,120.71238632,47.78065505,52.06812652,1.80583333,0,0.51025572,5.22648084,0.01215114,0.83770753,0.09754633,3.32026306,0.24463972,0.20914852,-1.10519853,2.06953642,0.12
EDENTRY,2026-08-17 18:27:59,2026-08-17 18:20:59,2026-08-17 18:42:59,9.13242,10,2.359,-0.21150592,2.29835212,2.74390244,2.74390244,80.10257225,60.37735849,91.02564103,90.34188034,279.7029703,28.39754532,37.97468354,0.796745,0,0.24025052,2.83347864,0.00478411,1.12633698,0.03818387,2.877686,0.20369842,0.40363364,0.08485363,0.50869012,0.41666667
USUALTRY,2026-08-17 18:27:59,2026-08-17 18:27:59,2026-08-17 18:42:59,18.28979,0,0.421,0.0,0.0,0.0,-0.23696682,28.33233159,-100.0,0.0,0.0,-51.28205128,92.85714286,-100.0,-0.03941242,0,-0.01068427,0.0,0.00016966,0.31655015,0.00452801,0.0,0.0,,0.0,0.0,
USUALTRY,2026-08-17 18:27:59,2026-08-17 18:27:59,2026-08-17 18:42:59,18.28979,1,0.421,0.0,0.0,0.0,-0.23696682,28.33233159,-100.0,0.0,0.0,-55.55555556,92.85714286,-100.0,-0.04146297,0,-0.01358193,0.0,0.00016966,0.29587585,0.00465019,0.0,0.0,,0.0,0.0,
USUALTRY,2026-08-17 18:27:59,2026-08-17 18:27:59,2026-08-17 18:42:59,18.28979,3,0.421,0.0,0.0,0.0,-0.23696682,28.33233159,-100.0,0.0,0.0,-66.66666667,92.85714286,-100.0,-0.04461754,0,-0.02017675,-0.23696682,0.00016966,0.25,0.00474496,0.0,0.0,,0.0,0.0,
USUALTRY,2026-08-17 18:27:59,2026-08-17 18:27:59,2026-08-17 18:42:59,18.28979,5,0.421,0.0,0.0,0.0,-0.23696682,28.33233159,-100.0,0.0,0.0,-83.33333333,92.85714286,-100.0,-0.04531403,0,-0.02731749,-0.23696682,0.00016966,0.19381378,0.00464799,0.0,0.0,,0.0,0.0,
USUALTRY,2026-08-17 18:27:59,2026-08-17 18:27:59,2026-08-17 18:42:59,18.28979,10,0.421,0.0,-0.23696682,-0.23696682,-0.23696682,28.33233159,-100.0,0.0,0.0,-133.33333333,92.85714286,-100.0,-0.01761105,0,-0.03425408,-0.23696682,0.00016966,0.0669873,0.00410682,0.0,0.0,-1.0,0.0,0.0,
BMTTRY,2026-08-17 18:46:59,2026-08-17 18:46:59,2026-08-17 18:58:59,5.12129,0,0.742,-0.2688172,-0.1345895,-0.2688172,-1.98150594,38.04282068,-62.96296296,9.09090909,13.63636364,-102.40181759,40.53165318,-32.14285714,-0.41221191,0,-0.29856371,-2.36842105,0.00539084,0.15523736,0.04218206,2.02807964,0.17793347,-0.89255919,-0.40268456,0.67385445,0.4
BMTTRY,2026-08-17 18:46:59,2026-08-17 18:46:59,2026-08-17 18:58:59,5.12129,1,0.744,0.1345895,0.26954178,0.0,-1.45695364,40.73948299,-48.14814815,18.18181818,15.15151515,-104.50819672,37.26634706,-30.76923077,-0.37774147,0,-0.31983189,-2.10526316,0.0062404,0.180777,0.04175147,0.01971881,0.23809273,-0.27578071,0.1345895,0.1344086,1.0
BMTTRY,2026-08-17 18:46:59,2026-08-17 18:46:59,2026-08-17 18:58:59,5.12129,3,0.743,0.13477089,-0.1344086,-1.32802125,-3.00261097,38.72279797,-44.82758621,13.63636364,8.54545455,-166.02233677,33.87518356,-33.78378378,-0.30946508,0,-0.37875245,-1.84940555,0.00711402,0.06264877,0.03768194,0.0160793,0.24103062,-0.63110856,0.13477089,0.269179,1.0
BMTTRY,2026-08-17 18:46:59,2026-08-17 18:46:59,2026-08-17 18:58:59,5.12129,5,0.744,0.0,-1.19521912,-2.10526316,-2.61780105,39.06346647,-52.63157895,4.0,7.39393939,-175.22192204,33.03819013,-34.52380952,-0.09734994,0,-0.35288829,-1.71730515,0.00806452,-0.01242883,0.03173785,0.99891521,0.28991972,-0.67446746,-0.26809651,0.53763441,0.25
BMTTRY,2026-08-17 18:46:59,2026-08-17 18:46:59,2026-08-17 18:58:59,5.12129,10,0.76,0.0,0.39630119,0.39630119,1.33333333,63.01296671,31.57894737,63.63636364,63.63636364,58.79458795,43.73651799,5.43478261,0.55950197,0,-0.08046792,-0.52356021,0.00864662,0.66470347,0.03172078,0.29684016,0.42252938,0.69772133,0.26385224,0.26315789,1.0
GPSTRY,2026-08-17 19:00:59,2026-08-17 19:05:59,2026-08-17 19:15:59,5.31915,0,0.737,-0.94086022,-2.89855072,-1.99468085,-3.91134289,31.42456385,-28.81355932,13.51351351,19.85489383,-182.49038746,44.93305916,-16.66666667,-0.7667888,0,-0.21597375,-2.38410596,0.01221167,-0.03194321,0.05159926,1.41208831,-0.13907122,-0.44256723,-0.94086022,1.62822252,0.41666667
GPSTRY,2026-08-17 19:00:59,2026-08-17 19:05:59,2026-08-17 19:15:59,5.31915,1,0.744,-0.93209055,-2.49017038,-1.45695364,-3.37662338,35.52363797,-35.38461538,13.79310345,32.99744814,-129.89705991,46.72740008,-18.75,-0.57503923,0,-0.11521087,-1.71730515,0.01228879,0.07216157,0.04815274,2.10341224,-0.09501536,-0.40467917,-0.93209055,1.61290323,0.33333333
GPSTRY,2026-08-17 19:00:59,2026-08-17 19:05:59,2026-08-17 19:15:59,5.31915,3,0.759,-0.5242464,0.52980132,0.93085106,-1.81112549,47.34368457,-27.5862069,52.94117647,49.07563025,-20.38472581,46.15605114,-13.15789474,-0.37638849,0,0.00056694,0.52980132,0.0107284,0.41537093,0.04497596,0.77804181,-0.02494916,0.21909852,-0.5242464,1.05401845,0.375
GPSTRY,2026-08-17 19:00:59,2026-08-17 19:05:59,2026-08-17 19:15:59,5.31915,5,0.752,-0.39735099,0.0,-0.39735099,-2.84237726,37.6845132,-48.93617021,31.42857143,38.0952381,-87.1590153,46.02618101,-28.125,-0.59926178,0,-0.15482477,-1.95567145,0.00911854,0.19596383,0.04614289,1.17231058,-0.07470281,-0.63747718,-0.39735099,0.79787234,0.5
GPSTRY,2026-08-17 19:00:59,2026-08-17 19:05:59,2026-08-17 19:15:59,5.31915,10,0.755,-0.26420079,0.0,-1.56453716,-1.82054616,38.35339541,-27.65957447,40.0,39.04761905,-117.75362319,32.00260136,-23.33333333,-0.56070759,0,-0.29082724,-2.45478036,0.00851466,0.10069268,0.03950264,0.5982813,-0.01302537,-0.2995885,-0.26420079,0.79470199,0.16666667
HEMITRY,2026-08-17 19:05:59,2026-08-17 19:06:59,2026-08-17 19:14:59,5.18151,0,0.3257,1.05491778,-0.33659731,-0.88253195,-0.9729401,45.23527349,-14.13612565,43.11926606,15.05336079,-148.06168647,24.13249533,-1.94805195,-0.32215603,0,-0.13237534,-0.54961832,0.00675468,0.25300274,0.02520047,0.91539512,-0.00135873,0.05911602,1.0235732,1.56585815,0.92156863
HEMITRY,2026-08-17 19:05:59,2026-08-17 19:06:59,2026-08-17 19:14:59,5.18151,1,0.3223,-0.37094281,-2.03647416,-2.03647416,-2.36292033,35.11584548,-40.74074074,2.04081633,3.10451453,-246.02792489,24.98031059,-14.28571429,-0.32860982,0,-0.16009181,-1.2863706,0.00605026,-0.19129421,0.02455315,0.9012104,0.03910249,-0.22281553,-0.52469136,0.58951288,0.10526316
HEMITRY,2026-08-17 19:05:59,2026-08-17 19:06:59,2026-08-17 19:14:59,5.18151,3,0.3268,-0.66869301,-0.66869301,-0.96969697,0.18393624,44.7448332,-17.39130435,7.27272727,34.0626605,-88.10968757,25.1269816,6.48854962,-0.01140496,0,0.01863809,-0.75918615,0.00572653,0.19532856,0.01474764,0.34873566,0.13711233,-0.40185458,-0.06116208,0.12239902,0.0
HEMITRY,2026-08-17 19:05:59,2026-08-17 19:06:59,2026-08-17 19:14:59,5.18151,5,0.3286,-0.12158055,-0.42424242,0.33587786,0.1218769,49.78316996,12.92517007,44.06779661,55.3563668,33.82599421,23.9181208,17.40740741,0.05780343,0,0.0780869,-0.09121313,0.00586905,0.57895406,0.01620924,0.34055668,0.21347362,0.00428395,0.0304414,0.27388923,0.44444444
HEMITRY,2026-08-17 19:05:59,2026-08-17 19:06:59,2026-08-17 19:14:59,5.18151,10,0.3275,0.30627871,-0.54661403,-0.4256613,1.51890887,47.74949186,11.57894737,35.29411765,47.93814762,10.21750126,18.40954867,12.36363636,-0.0841881,0,0.05842972,-0.21328458,0.00599782,0.54404911,0.02081473,0.5298725,-0.0078664,-0.2722291,0.1529052,0.24427481,0.75
COMPTRY,2026-08-17 19:11:59,2026-08-17 19:19:59,2026-08-17 19:26:59,9.18239,0,794.0,-0.62578223,-0.12578616,-0.12578616,0.0,44.68154638,0.0,0.0,55.55555556,-48.85057471,33.33333333,6.66666667,0.07872334,0,0.01289335,-0.37641154,0.00134941,0.31547372,0.00783773,0.76511315,-0.87947132,0.91196919,-0.12578616,0.12594458,0.0
COMPTRY,2026-08-17 19:11:59,2026-08-17 19:19:59,2026-08-17 19:26:59,9.18239,1,799.0,0.0,0.50314465,0.50314465,0.62972292,80.51988609,55.55555556,83.33333333,66.66666667,219.04761905,32.85714286,60.0,0.12354483,0,0.04501535,0.25094103,0.00089397,1.1177619,0.00783773,0.0,-0.87461774,1.0,0.0,0.0,
COMPTRY,2026-08-17 19:11:59,2026-08-17 19:19:59,2026-08-17 19:26:59,9.18239,3,795.0,0.0,0.0,0.0,0.12594458,56.39359136,20.0,33.33333333,33.33333333,32.63403263,24.28571429,20.0,0.0365363,0,-0.00227789,0.12594458,0.00044924,0.5961887,0.00457897,0.0,0.0,,0.0,0.0,
COMPTRY,2026-08-17 19:11:59,2026-08-17 19:19:59,2026-08-17 19:26:59,9.18239,5,795.0,0.0,0.0,-0.25094103,0.12594458,56.39359123,20.0,33.33333333,33.33333333,41.95804196,21.42857143,20.0,0.04492488,0,0.00287955,0.12594458,0.00044924,0.62220323,0.00463456,0.0,0.0,-1.0,0.0,0.0,
COMPTRY,2026-08-17 19:11:59,2026-08-17 19:19:59,2026-08-17 19:26:59,9.18239,10,797.0,0.0,0.37783375,0.37783375,0.37783375,89.31768322,100.0,100.0,83.33333333,333.33333333,40.47619048,100.0,0.07692506,0,0.03427891,0.37783375,0.00026887,1.25,0.00453229,0.0,0.99934442,1.0,0.0,0.0,
BMTTRY,2026-08-17 19:13:59,2026-08-17 19:06:59,2026-08-17 19:22:59,6.11979,0,0.76,0.79575597,1.06382979,0.92961487,1.8766756,57.16798233,21.875,41.17647059,26.10644258,53.76344086,38.3112317,25.49019608,0.18388369,0,-0.01658022,-0.65359477,0.00958647,0.7184757,0.0422433,0.18403997,-0.12079183,0.55764545,0.79575597,0.78947368,1.0
BMTTRY,2026-08-17 19:13:59,2026-08-17 19:06:59,2026-08-17 19:22:59,6.11979,1,0.754,0.66755674,0.0,0.26595745,0.80213904,51.4994904,13.79310345,25.71428571,19.04761905,-2.30741924,38.03912286,19.58762887,0.10783131,0,-0.0714119,0.0,0.00918909,0.55687491,0.04324606,0.40134205,-0.13537911,0.66975748,0.80213904,0.79575597,1.0
BMTTRY,2026-08-17 19:13:59,2026-08-17 19:06:59,2026-08-17 19:22:59,6.11979,3,0.752,-0.26525199,0.0,-2.33766234,1.62162162,49.08616566,11.11111111,20.0,29.16666667,8.85668277,40.13052352,18.08510638,0.23281842,0,-0.01125777,0.13315579,0.00892857,0.5191074,0.04527614,0.28134942,-0.13454105,-0.279029,-0.26525199,0.39893617,0.33333333
BMTTRY,2026-08-17 19:13:59,2026-08-17 19:06:59,2026-08-17 19:22:59,6.11979,5,0.753,0.13297872,-2.20779221,-1.56862745,1.48247978,50.2256123,20.68965517,32.5,42.5,6.84931507,43.43697966,22.10526316,0.39834947,0,0.10556881,0.9383378,0.00901157,0.57608321,0.0472977,1.38717425,-0.09304591,0.08215653,0.26631158,1.062417,0.875
BMTTRY,2026-08-17 19:13:59,2026-08-17 19:06:59,2026-08-17 19:22:59,6.11979,10,0.765,1.45888594,1.86418109,2.54691689,2.82258065,71.21083183,65.71428571,96.15384615,96.4957265,191.39928699,47.03072274,44.23076923,0.28225879,0,0.22673985,3.09973046,0.00485528,1.18218324,0.03401732,7.02970133,0.09048138,0.97364134,1.32450331,1.4379085,0.90909091
HEMITRY,2026-08-17 19:29:59,2026-08-17 19:32:59,2026-08-17 19:44:59,6.13795,0,0.328,-0.09137984,-0.33424491,-0.81644995,-1.79640719,45.650995,-50.0,16.84210526,19.50292398,-102.94433699,33.27281536,-30.32490975,-0.11312883,0,-0.13431309,-0.06093845,0.00603223,0.20282141,0.03135438,0.09939785,-0.07641142,-1.0,-0.152207,0.45731707,0.66666667
HEMITRY,2026-08-17 19:29:59,2026-08-17 19:32:59,2026-08-17 19:44:59,6.13795,1,0.3283,-0.0608828,-0.4548211,-0.57540884,-1.05485232,46.38741044,-34.54545455,19.79166667,23.26388889,-86.61521733,32.69906391,-21.52777778,-0.06958999,0,-0.12607973,-0.72573329,0.00626605,0.2385065,0.03182442,0.14332485,-0.0682052,-0.89490263,0.09146341,0.39597929,0.53846154
HEMITRY,2026-08-17 19:29:59,2026-08-17 19:32:59,2026-08-17 19:44:59,6.13795,3,0.3291,-0.21224985,-0.33313144,-0.66405071,-2.6043208,48.20996854,-24.75247525,28.125,31.14821489,-37.30102162,30.87278736,-20.25316456,0.03554844,0,-0.09323333,-1.17117117,0.00685853,0.35768352,0.03611006,0.17892531,0.00034881,0.15388937,-0.3029385,0.42540261,0.21428571
HEMITRY,2026-08-17 19:29:59,2026-08-17 19:32:59,2026-08-17 19:44:59,6.13795,5,0.3307,0.15142338,-0.18110474,0.76173065,1.00794136,51.76708578,0.33670034,34.12698413,31.68498168,14.89278752,29.83420843,8.87290168,0.12156564,0,-0.06254337,-0.98802395,0.00900687,0.53020747,0.04410444,0.05079105,-0.00624323,0.79438159,0.06051437,0.21167221,0.28571429
HEMITRY,2026-08-17 19:29:59,2026-08-17 19:32:59,2026-08-17 19:44:59,6.13795,10,0.3282,-0.75597218,-1.44144144,-1.73652695,0.76757753,47.06944684,6.92520776,34.93975904,45.98393574,-7.91201148,24.87563974,8.59728507,0.29109025,0,-0.00372712,0.24434942,0.00961957,0.45940987,0.05355523,1.05982865,-0.09816784,-0.82662097,-0.75597218,1.31017672,0.41860465
GIGGLETRY,2026-08-17 19:48:59,2026-08-17 19:48:59,2026-08-17 20:03:59,5.61255,0,1657.0,0.12084592,0.5461165,1.03658537,1.96923077,75.25874655,90.0,100.0,99.25925926,162.534973,39.58596949,59.61538462,0.41803643,0,0.18394954,1.71884592,0.00224157,1.01691869,0.02579071,1.09584199,0.41439155,1.0,0.06038647,0.24140012,1.0
GIGGLETRY,2026-08-17 19:48:59,2026-08-17 19:48:59,2026-08-17 20:03:59,5.61255,1,1655.0,0.12099214,0.66909976,1.16136919,1.78351784,73.98964159,71.42857143,97.77777778,97.54985755,185.81687612,36.18500014,26.15384615,0.36130965,0,0.17486042,1.65847666,0.00280535,1.05651831,0.02281498,0.52762661,0.37283236,1.0,0.12099214,0.18126888,0.66666667
GIGGLETRY,2026-08-17 19:48:59,2026-08-17 19:48:59,2026-08-17 20:03:59,5.61255,3,1648.0,0.243309,0.73349633,1.10429448,1.10429448,69.10136965,52.63157895,94.87179487,98.29059829,196.12794613,33.59091055,14.51612903,0.20810571,0,0.12502966,1.41538462,0.00268724,1.09164878,0.01625682,1.43400354,0.18583612,1.0,0.18237082,0.30339806,0.6
GIGGLETRY,2026-08-17 19:48:59,2026-08-17 19:48:59,2026-08-17 20:03:59,5.61255,5,1640.0,0.24449878,0.61349693,0.6752609,0.12210012,61.93892123,5.0,100.0,90.12345679,115.24547804,36.23851216,-21.21212121,0.06233881,0,0.06285509,0.92307692,0.00287456,0.92978818,0.01240883,1.04958174,0.01600077,0.99993951,0.24449878,0.24390244,1.0
GIGGLETRY,2026-08-17 19:48:59,2026-08-17 19:48:59,2026-08-17 20:03:59,5.61255,10,1629.0,0.06142506,0.24615385,0.24615385,-0.54945055,48.19525583,-24.32432432,66.66666667,63.60153257,-27.45098039,24.55390377,-35.48387097,-0.10801227,0,-0.03976882,-0.54945055,0.00271858,0.39932391,0.01187593,0.08288795,-0.0611046,-0.29305063,-0.06134969,0.06138735,0.0
TSTTRY,2026-08-17 19:51:59,2026-08-17 19:51:59,2026-08-17 20:06:59,5.22088,0,0.747,0.94594595,0.13404826,1.2195122,1.49456522,56.31924323,13.7254902,65.0,48.33333333,83.98268398,23.28170463,11.11111111,0.1808064,0,0.0023699,-0.4,0.00774527,0.79840735,0.02462899,1.32429886,-0.15503235,0.18011309,0.53835801,0.93708166,0.57142857
TSTTRY,2026-08-17 19:51:59,2026-08-17 19:51:59,2026-08-17 20:06:59,5.22088,1,0.74,-0.53763441,-0.53763441,0.27100271,0.54347826,48.9913257,8.33333333,30.0,46.66666667,-9.47577564,24.2379492,11.68831169,0.12478945,0,-0.03519956,-0.80428954,0.00743243,0.43493993,0.02384939,0.91328097,-0.1883403,-0.15577764,-0.53763441,0.67567568,0.2
TSTTRY,2026-08-17 19:51:59,2026-08-17 19:51:59,2026-08-17 20:06:59,5.22088,3,0.746,0.2688172,1.08401084,0.67476383,1.35869565,56.33419138,23.80952381,60.0,43.33333333,83.1372549,22.63361181,16.66666667,0.18481901,0,0.00050285,0.94722598,0.00689391,0.78061657,0.02380369,1.00663012,-0.11863534,-0.2287681,0.40376851,0.67024129,0.6
TSTTRY,2026-08-17 19:51:59,2026-08-17 19:51:59,2026-08-17 20:06:59,5.22088,5,0.738,0.0,-0.4048583,-1.6,-0.135318,47.57636913,5.88235294,20.0,30.0,-20.68416866,21.13649781,10.76923077,0.11066486,0,-0.05464104,0.27173913,0.00629113,0.38257707,0.0241644,0.72189913,-0.19263981,-0.90381691,0.0,0.81300813,0.16666667
